u,v,weight
DVL2,ERC1,1.0
DVL2,RNPS1,1.0
DVL2,RSRC1,1.0
DVL2,GABARAPL1,1.0
DVL2,CTBP2,1.0
DVL2,VHL,1.0
DVL2,WWP2,1.0
DVL2,MCRS1,1.0
DVL2,GMCL2,1.0
DVL2,ARL6IP4,1.0
DVL2,EPN1,1.0
DVL2,RBPMS,1.0
DVL2,TARS,1.0
DVL2,DYNLT1,1.0
DVL2,FOXK1,1.0
DVL2,TNFAIP1,1.0
DVL2,MED4,1.0
DVL2,RNF41,1.0
DVL2,USP5,1.0
DVL2,THAP1,1.0
DVL2,ODF2,1.0
DVL2,FAM161A,1.0
DVL2,KIAA0753,1.0
DVL2,ZNF263,1.0
DVL2,RPGRIP1L,1.0
DVL2,LRRK2,1.0
DVL2,PCBD1,1.0
DVL2,PRPF3,1.0
DVL2,ATN1,1.0
DVL2,ZBTB48,1.0
DVL2,AP1M1,1.0
DVL2,PSMF1,1.0
DVL2,ELOA2,1.0
DVL2,UBAC1,1.0
DVL2,DVL3,1.0
DVL2,NUP62CL,1.0
DVL2,DDX41,1.0
DVL2,SNF8,1.0
DVL2,RNF185,1.0
DVL2,PHLDB2,1.0
DVL2,PSMD8,1.0
DVL2,PRICKLE1,1.0
DVL2,LCA5,1.0
DVL2,NHLRC1,1.0
DVL2,RBFOX1,1.0
DVL2,FOXK2,1.0
DVL2,PPP1R16B,1.0
DVL2,CEP135,1.0
DVL2,CEP19,1.0
DVL2,DPPA2,1.0
DVL2,RNF43,1.0
DVL2,RASSF9,1.0
DVL2,SASS6,1.0
DVL2,CEP128,1.0
DVL2,NXF2,1.0
DVL2,NXF2B,1.0
DVL2,TAZ,1.0
PARD6A,GRB2,1.0
PARD6A,TGFBR1,1.0
PARD6A,PIK3R3,1.0
PARD6A,YWHAZ,1.0
PARD6A,TJP1,1.0
PARD6A,SMARCA4,1.0
PARD6A,APP,1.0
PARD6A,SMURF2,1.0
PARD6A,SMURF1,1.0
PARD6A,PIK3R4,1.0
PARD6A,ORC2,1.0
PARD6A,EPHB4,1.0
PARD6A,PRKCZ,1.0
PARD6A,RICTOR,1.0
PARD6A,TUBG1,1.0
PARD6A,HTT,1.0
PARD6A,YWHAH,1.0
PARD6A,RAC1,1.0
PARD6A,CDC42,1.0
PARD6A,MAP2K5,1.0
PARD6A,PRKCI,1.0
PARD6A,PRKCG,1.0
PARD6A,MARK2,1.0
PARD6A,PARD6B,1.0
PARD6A,PATJ,1.0
PARD6A,ELP3,1.0
PARD6A,TCP10,1.0
PARD6A,VHL,1.0
PARD6A,LLGL2,1.0
PARD6A,FBXO31,1.0
PARD6A,DGKZ,1.0
PARD6A,CDH5,1.0
PARD6A,CRB3,1.0
PARD6A,WDR83,1.0
PARD6A,PNMA1,1.0
PARD6A,KIF1B,1.0
PARD6A,PLCB1,1.0
PARD6A,TP53BP2,1.0
PARD6A,ARHGAP17,1.0
PARD6A,RNF146,1.0
PARD6A,PDRG1,1.0
PARD6A,MPP5,1.0
PARD6A,PRKCH,1.0
PARD6A,PIH1D1,1.0
PARD6A,MARK4,1.0
PARD6A,ECT2,1.0
PARD6A,RHOQ,1.0
PARD6A,PLXNA3,1.0
PARD6A,SUGT1,1.0
PARD6A,LLGL1,1.0
PARD6A,PLCB3,1.0
