u,v,weight
CCT3,CAMKMT,1.0
CCT3,EIPR1,1.0
CCT3,CDK13,1.0
CCT3,CD81,1.0
CCT3,PEX14,1.0
CCT3,HSP90B1,1.0
CCT3,TUBD1,1.0
CCT3,VBP1,1.0
CCT3,NOTCH1,1.0
CCT3,CTTNBP2,1.0
CCT3,FBXW4,1.0
CCT3,TBCA,1.0
CCT3,TBCB,1.0
CCT3,ETFBKMT,1.0
CCT3,CCT7,1.0
CCT3,FAM86B2,1.0
CCT3,CETN2,1.0
CCT3,TBCE,1.0
CCT3,TUBA3E,1.0
CCT3,STRN,1.0
CCT3,PPP2R2C,1.0
CCT3,PPP2R2B,1.0
CCT3,EHD2,1.0
CCT3,MARS1,1.0
CCT3,RPN1,1.0
CCT3,GNB5,1.0
CCT3,LRRC47,1.0
CCT3,TUBB6,1.0
CCT3,PACRG,1.0
CCT3,NSMAF,1.0
CCT3,PFDN4,1.0
CCT3,C11orf54,1.0
CCT3,PFDN2,1.0
CCT3,NOL10,1.0
CCT3,METTL21C,1.0
CCT3,MOB4,1.0
CCT3,DNAI2,1.0
CCT3,THOC3,1.0
CCT3,DCAF11,1.0
CCT3,WDR83,1.0
CCT3,MAPK15,1.0
CCT3,BBS12,1.0
CCT3,TXNDC9,1.0
CCT3,TUBB2B,1.0
CCT3,PFDN6,1.0
CCT3,PFDN1,1.0
CCT3,PDCL3,1.0
CCT3,SH3BP4,1.0
CCT3,DCAF5,1.0
CCT3,SPHK1,1.0
CCT3,PAFAH1B2,1.0
CCT3,PEX7,1.0
CCT3,DCAF12,1.0
CCT3,DCAF13,1.0
CCT3,WDR86,1.0
CCT3,KLHDC8A,1.0
CCT3,KLHL33,1.0
CCT3,KDM4B,1.0
CCT3,PPM1J,1.0
CCT3,ODAPH,1.0
CCT3,JMJD4,1.0
CCT3,TTLL9,1.0
CCT3,DCAF4,1.0
CCT3,PPP4R2,1.0
CCT3,POLR1C,1.0
CCT3,RPE65,1.0
CCT3,DCAF12L2,1.0
CCT3,C17orf102,1.0
CCT3,METTL18,1.0
CCT3,GNB1L,1.0
CCT3,ODF1,1.0
CCT3,PNPLA1,1.0
CCT3,HCFC2,1.0
CCT3,POC1B,1.0
CCT3,CYP27A1,1.0
CCT3,RAP2C,1.0
CCT3,SMOX,1.0
CCT3,C1orf127,1.0
CCT3,KLHDC8B,1.0
SF3B4,FYN,1.0
SF3B4,NCL,1.0
SF3B4,SNRNP200,1.0
SF3B4,SF3A2,1.0
SF3B4,SNRPD2,1.0
SF3B4,DDX17,1.0
SF3B4,COPS5,1.0
SF3B4,RRS1,1.0
SF3B4,CSTF1,1.0
SF3B4,TRAF4,1.0
SF3B4,NUDT21,1.0
SF3B4,NCK2,1.0
SF3B4,NCK1,1.0
SF3B4,RBM8A,1.0
SF3B4,UPF3B,1.0
SF3B4,ILF2,1.0
SF3B4,UBE4B,1.0
SF3B4,ISG15,1.0
SF3B4,CUL1,1.0
SF3B4,HNRNPA1,1.0
SF3B4,MAPK9,1.0
SF3B4,TGM2,1.0
SF3B4,CUL3,1.0
SF3B4,NCBP1,1.0
SF3B4,HNRNPM,1.0
SF3B4,EFTUD2,1.0
SF3B4,VDAC3,1.0
SF3B4,STAU1,1.0
SF3B4,CAND1,1.0
SF3B4,SRSF4,1.0
SF3B4,SRPK3,1.0
SF3B4,ALYREF,1.0
SF3B4,HNRNPH2,1.0
SF3B4,PABPN1,1.0
SF3B4,RPS2,1.0
SF3B4,PRPF8,1.0
SF3B4,SMC1A,1.0
SF3B4,YBX1,1.0
SF3B4,SNW1,1.0
SF3B4,ABL1,1.0
SF3B4,STOM,1.0
SF3B4,SRRM2,1.0
SF3B4,SRSF2,1.0
SF3B4,SNRPD1,1.0
SF3B4,NF2,1.0
SF3B4,SNRPF,1.0
SF3B4,UBASH3A,1.0
SF3B4,DHX9,1.0
SF3B4,FRK,1.0
SF3B4,SRSF11,1.0
SF3B4,U2AF2,1.0
SF3B4,SSBP1,1.0
SF3B4,POLR2G,1.0
SF3B4,SRSF9,1.0
SF3B4,POLR2B,1.0
SF3B4,RBMX,1.0
SF3B4,HNRNPA0,1.0
SF3B4,SNRPA,1.0
SF3B4,SF3A3,1.0
SF3B4,RBM5,1.0
SF3B4,SF3B2,1.0
SF3B4,RNPS1,1.0
SF3B4,POLR2H,1.0
SF3B4,SF3A1,1.0
SF3B4,QARS1,1.0
SF3B4,POLR2E,1.0
SF3B4,PHF5A,1.0
SF3B4,SNRPD3,1.0
SF3B4,EWSR1,1.0
SF3B4,HNRNPUL1,1.0
SF3B4,SRSF3,1.0
SF3B4,U2AF1,1.0
SF3B4,SNRPN,1.0
SF3B4,SNRNP70,1.0
SF3B4,SUZ12,1.0
SF3B4,MAGOH,1.0
SF3B4,SF3B3,1.0
SF3B4,SNRPB2,1.0
SF3B4,TBL2,1.0
SF3B4,CDC5L,1.0
SF3B4,PRPF6,1.0
SF3B4,GTF2F1,1.0
SF3B4,NCBP2,1.0
SF3B4,SF3B6,1.0
SF3B4,SRPRB,1.0
SF3B4,SF3B1,1.0
SF3B4,TIMM13,1.0
SF3B4,CPSF2,1.0
SF3B4,PCBP2,1.0
SF3B4,RBM4,1.0
SF3B4,CD2BP2,1.0
SF3B4,POLR2C,1.0
SF3B4,SNRPE,1.0
SF3B4,SNRPG,1.0
SF3B4,CPSF1,1.0
SF3B4,SRSF5,1.0
SF3B4,PRPF4,1.0
SF3B4,SMNDC1,1.0
SF3B4,RAMAC,1.0
SF3B4,SEC24D,1.0
SF3B4,SLIRP,1.0
SF3B4,SNRNP40,1.0
SF3B4,BMPR1A,1.0
SF3B4,YTHDF1,1.0
SF3B4,HNRNPC,1.0
SF3B4,WBP4,1.0
SF3B4,HNRNPK,1.0
SF3B4,SF1,1.0
SF3B4,RBM10,1.0
SF3B4,RPP25,1.0
SF3B4,COPE,1.0
SF3B4,POLR2K,1.0
SF3B4,GTF2F2,1.0
SF3B4,SNRPA1,1.0
SF3B4,SUGP1,1.0
SF3B4,SRSF6,1.0
SF3B4,POLR2I,1.0
SF3B4,MPLKIP,1.0
SF3B4,SRSF7,1.0
SF3B4,LSM2,1.0
SF3B4,RBM39,1.0
SF3B4,HNRNPH1,1.0
SF3B4,HSPB7,1.0
SF3B4,CHERP,1.0
SF3B4,ITSN1,1.0
SF3B4,TERF2,1.0
SF3B4,UBE2I,1.0
SF3B4,CCAR1,1.0
SF3B4,HNRNPR,1.0
SF3B4,TXNL4A,1.0
SF3B4,CSTF2,1.0
SF3B4,POLR2J,1.0
SF3B4,CDC40,1.0
SF3B4,U2AF1L5,1.0
SF3B4,DHX38,1.0
SF3B4,HNRNPU,1.0
SF3B4,HNRNPA2B1,1.0
SF3B4,CPSF7,1.0
SF3B4,HNRNPA3,1.0
SF3B4,HNRNPF,1.0
SF3B4,POLR2A,1.0
SF3B4,SRSF1,1.0
SF3B4,POLR2F,1.0
SF3B4,DNAJC8,1.0
SF3B4,SNU13,1.0
SF3B4,FUS,1.0
SF3B4,PTBP1,1.0
SF3B4,CPSF3,1.0
SF3B4,PCF11,1.0
SF3B4,ZNF48,1.0
SF3B4,ACAA2,1.0
SF3B4,PAPOLA,1.0
SF3B4,PPP1R16B,1.0
SF3B4,DDX23,1.0
SF3B4,POLR2D,1.0
SF3B4,CLP1,1.0
SF3B4,CWF19L2,1.0
SF3B4,CWC15,1.0
SF3B4,TFG,1.0
SF3B4,BCAS2,1.0
SF3B4,SF3B5,1.0
SF3B4,RIDA,1.0
SF3B4,NUB1,1.0
SF3B4,FKBP1A,1.0
SF3B4,ZC3H11A,1.0
SF3B4,DDX42,1.0
SF3B4,POLR2L,1.0
SF3B4,SUMO4,1.0
SF3B4,TCAF1,1.0
SF3B4,VAPA,1.0
SF3B4,HNRNPL,1.0
SF3B4,WDR83,1.0
SF3B4,ILF3,1.0
SF3B4,ZCCHC10,1.0
SF3B4,CCDC97,1.0
SF3B4,SNRPB,1.0
SF3B4,PCBP1,1.0
SF3B4,ZNF3,1.0
SF3B4,SS18L1,1.0
SF3B4,SRRM1,1.0
SF3B4,STK19,1.0
SF3B4,GLIPR1,1.0
SF3B4,METTL17,1.0
SF3B4,ACAA1,1.0
IKBKE,HSP90AA1,1.0
IKBKE,CBR1,1.0
IKBKE,SYNCRIP,1.0
IKBKE,LGALS3BP,1.0
IKBKE,FYN,1.0
IKBKE,RAB11A,1.0
IKBKE,SNRNP200,1.0
IKBKE,PTPN11,1.0
IKBKE,TUBB,1.0
IKBKE,VCP,1.0
IKBKE,UQCC2,1.0
IKBKE,MYL12A,1.0
IKBKE,THOP1,1.0
IKBKE,PSME3,1.0
IKBKE,TRIM28,1.0
IKBKE,HDAC2,1.0
IKBKE,EPRS1,1.0
IKBKE,MAT2A,1.0
IKBKE,HMGCS1,1.0
IKBKE,CTPS1,1.0
IKBKE,ASNS,1.0
IKBKE,AARS1,1.0
IKBKE,IMPDH2,1.0
IKBKE,GARS1,1.0
IKBKE,G3BP1,1.0
IKBKE,PFDN5,1.0
IKBKE,TRAF2,1.0
IKBKE,TRIM23,1.0
IKBKE,TAX1BP1,1.0
IKBKE,NUDT21,1.0
IKBKE,PAK1,1.0
IKBKE,RBM8A,1.0
IKBKE,NFKBIA,1.0
IKBKE,MAPRE1,1.0
IKBKE,TAGLN2,1.0
IKBKE,UBE2K,1.0
IKBKE,PCNA,1.0
IKBKE,MYH9,1.0
IKBKE,CHUK,1.0
IKBKE,TICAM1,1.0
IKBKE,LY96,1.0
IKBKE,TICAM2,1.0
IKBKE,TMED7-TICAM2,1.0
IKBKE,IKBKB,1.0
IKBKE,CD14,1.0
IKBKE,TLR3,1.0
IKBKE,TLR4,1.0
IKBKE,PSMD12,1.0
IKBKE,PSMC6,1.0
IKBKE,MAD2L1,1.0
IKBKE,PSMB3,1.0
IKBKE,PSMB6,1.0
IKBKE,PSMA2,1.0
IKBKE,PSMA7,1.0
IKBKE,PSMD7,1.0
IKBKE,PSMA6,1.0
IKBKE,PSMD1,1.0
IKBKE,PSMD6,1.0
IKBKE,PSME2,1.0
IKBKE,PSMD3,1.0
IKBKE,PSMB4,1.0
IKBKE,PSMC4,1.0
IKBKE,PSMB1,1.0
IKBKE,PDCD5,1.0
IKBKE,RDX,1.0
IKBKE,DDX21,1.0
IKBKE,TSN,1.0
IKBKE,IRF3,1.0
IKBKE,TMEM189-UBE2V1,1.0
IKBKE,UBE2V1,1.0
IKBKE,IRF7,1.0
IKBKE,CYLD,1.0
IKBKE,RAB7A,1.0
IKBKE,UBE2N,1.0
IKBKE,GMFB,1.0
IKBKE,NCDN,1.0
IKBKE,PRPF19,1.0
IKBKE,DDX3X,1.0
IKBKE,HNRNPM,1.0
IKBKE,DDX5,1.0
IKBKE,VDAC1,1.0
IKBKE,CCAR2,1.0
IKBKE,ARMT1,1.0
IKBKE,LRPPRC,1.0
IKBKE,VDAC3,1.0
IKBKE,RPL18A,1.0
IKBKE,ZC3H15,1.0
IKBKE,PRPF8,1.0
IKBKE,ETFB,1.0
IKBKE,KIF5B,1.0
IKBKE,PYGL,1.0
IKBKE,PFKL,1.0
IKBKE,ATP5PO,1.0
IKBKE,EIF3A,1.0
IKBKE,PTGES3,1.0
IKBKE,PTRH2,1.0
IKBKE,PCMT1,1.0
IKBKE,NARS1,1.0
IKBKE,PHB2,1.0
IKBKE,RAB5C,1.0
IKBKE,MSN,1.0
IKBKE,PGRMC1,1.0
IKBKE,TMEM33,1.0
IKBKE,STRAP,1.0
IKBKE,TFRC,1.0
IKBKE,TPT1,1.0
IKBKE,NPM1,1.0
IKBKE,PARP1,1.0
IKBKE,TBK1,1.0
IKBKE,ATIC,1.0
IKBKE,EIF3M,1.0
IKBKE,RPL22,1.0
IKBKE,UBA2,1.0
IKBKE,CASP7,1.0
IKBKE,SSB,1.0
IKBKE,CKMT1A,1.0
IKBKE,GNB2,1.0
IKBKE,AP1S1,1.0
IKBKE,EEF1B2,1.0
IKBKE,EMC3,1.0
IKBKE,TARS1,1.0
IKBKE,STIP1,1.0
IKBKE,UCHL1,1.0
IKBKE,AMH,1.0
IKBKE,PLS3,1.0
IKBKE,GCN1,1.0
IKBKE,MIF,1.0
IKBKE,RBM14,1.0
IKBKE,PDHB,1.0
IKBKE,POLR2H,1.0
IKBKE,SF3A1,1.0
IKBKE,SMC4,1.0
IKBKE,QARS1,1.0
IKBKE,RPL32,1.0
IKBKE,RPL3,1.0
IKBKE,SMARCA4,1.0
IKBKE,RPS11,1.0
IKBKE,EIF3D,1.0
IKBKE,RPL31,1.0
IKBKE,RPL23A,1.0
IKBKE,RUVBL1,1.0
IKBKE,DDX56,1.0
IKBKE,SEC22B,1.0
IKBKE,H2BC7,1.0
IKBKE,H2BC6,1.0
IKBKE,H2BC8,1.0
IKBKE,H2BC4,1.0
IKBKE,H2BC10,1.0
IKBKE,RPL36,1.0
IKBKE,NAPA,1.0
IKBKE,EIF2S3,1.0
IKBKE,SNRPB2,1.0
IKBKE,RRM1,1.0
IKBKE,ATP5PB,1.0
IKBKE,RPS3A,1.0
IKBKE,SMARCC1,1.0
IKBKE,RARS1,1.0
IKBKE,HADHA,1.0
IKBKE,SSR1,1.0
IKBKE,ETFA,1.0
IKBKE,TFAM,1.0
IKBKE,TRIM6,1.0
IKBKE,NCBP2,1.0
IKBKE,LRRC59,1.0
IKBKE,RPP14,1.0
IKBKE,SF3B6,1.0
IKBKE,SFXN1,1.0
IKBKE,SF3B1,1.0
IKBKE,PLP2,1.0
IKBKE,IFIH1,1.0
IKBKE,RUVBL2,1.0
IKBKE,LSM12,1.0
IKBKE,ADSS2,1.0
IKBKE,PABPC1,1.0
IKBKE,RPS9,1.0
IKBKE,SDHB,1.0
IKBKE,CAPZA1,1.0
IKBKE,GMPS,1.0
IKBKE,PPP4C,1.0
IKBKE,SHMT2,1.0
IKBKE,SND1,1.0
IKBKE,SEC23B,1.0
IKBKE,SRP14,1.0
IKBKE,MRPL14,1.0
IKBKE,COPS2,1.0
IKBKE,SERBP1,1.0
IKBKE,DSP,1.0
IKBKE,RPS16,1.0
IKBKE,CKMT1B,1.0
IKBKE,UBE2M,1.0
IKBKE,UGGT1,1.0
IKBKE,EIF4G1,1.0
IKBKE,PDXK,1.0
IKBKE,DLD,1.0
IKBKE,SET,1.0
IKBKE,CDKN2A,1.0
IKBKE,HSPE1,1.0
IKBKE,NASP,1.0
IKBKE,EEF1D,1.0
IKBKE,AKR1B1,1.0
IKBKE,SOD2,1.0
IKBKE,NAA15,1.0
IKBKE,IGF2BP1,1.0
IKBKE,ERP29,1.0
IKBKE,TALDO1,1.0
IKBKE,DDR2,1.0
IKBKE,COX4I1,1.0
IKBKE,SPTBN1,1.0
IKBKE,HNRNPC,1.0
IKBKE,TANK,1.0
IKBKE,DAD1,1.0
IKBKE,TWF1,1.0
IKBKE,PITPNB,1.0
IKBKE,CLIC1,1.0
IKBKE,CAPZB,1.0
IKBKE,TMEM189,1.0
IKBKE,RANBP1,1.0
IKBKE,CCT5,1.0
IKBKE,GRWD1,1.0
IKBKE,HSP90AB1,1.0
IKBKE,PHGDH,1.0
IKBKE,SNRPA1,1.0
IKBKE,EIF5,1.0
IKBKE,TUBB4A,1.0
IKBKE,PABPC4,1.0
IKBKE,SEPTIN2,1.0
IKBKE,CPSF6,1.0
IKBKE,RAB5A,1.0
IKBKE,KIF11,1.0
IKBKE,MAVS,1.0
IKBKE,IRF1,1.0
IKBKE,NAP1L1,1.0
IKBKE,IFIT3,1.0
IKBKE,NFKB2,1.0
IKBKE,STK16,1.0
IKBKE,CLTC,1.0
IKBKE,HNRNPH1,1.0
IKBKE,FKBP5,1.0
IKBKE,KARS1,1.0
IKBKE,TSNAX,1.0
IKBKE,TRAF3,1.0
IKBKE,TNFAIP3,1.0
IKBKE,MAFB,1.0
IKBKE,SIKE1,1.0
IKBKE,PPIB,1.0
IKBKE,MYO6,1.0
IKBKE,SLK,1.0
IKBKE,SBDS,1.0
IKBKE,TOMM34,1.0
IKBKE,VAMP3,1.0
IKBKE,ERG28,1.0
IKBKE,ANXA2,1.0
IKBKE,NAA10,1.0
IKBKE,CDC37,1.0
IKBKE,UBE2I,1.0
IKBKE,PA2G4,1.0
IKBKE,ROCK2,1.0
IKBKE,RHOC,1.0
IKBKE,SRM,1.0
IKBKE,SGTA,1.0
IKBKE,MYL6,1.0
IKBKE,FAM162A,1.0
IKBKE,PFAS,1.0
IKBKE,DNAJB1,1.0
IKBKE,EIF3J,1.0
IKBKE,RPS14,1.0
IKBKE,EIF4H,1.0
IKBKE,DSTYK,1.0
IKBKE,EZR,1.0
IKBKE,COTL1,1.0
IKBKE,GSPT1,1.0
IKBKE,PGD,1.0
IKBKE,RAB14,1.0
IKBKE,FOXO3,1.0
IKBKE,BCAP31,1.0
IKBKE,NUDT5,1.0
IKBKE,GLO1,1.0
IKBKE,NTMT1,1.0
IKBKE,YARS1,1.0
IKBKE,GLRX3,1.0
IKBKE,C11orf58,1.0
IKBKE,TTLL12,1.0
IKBKE,LAGE3,1.0
IKBKE,AIMP1,1.0
IKBKE,ACLY,1.0
IKBKE,TPD52,1.0
IKBKE,RBBP7,1.0
IKBKE,MYH10,1.0
IKBKE,TBCA,1.0
IKBKE,PTPRF,1.0
IKBKE,AK2,1.0
IKBKE,MRPS14,1.0
IKBKE,CALM3,1.0
IKBKE,CALM2,1.0
IKBKE,CALM1,1.0
IKBKE,TRMT112,1.0
IKBKE,FHL1,1.0
IKBKE,DLST,1.0
IKBKE,ACP1,1.0
IKBKE,RPN1,1.0
IKBKE,PSMD2,1.0
IKBKE,PSMA1,1.0
IKBKE,PSMD14,1.0
IKBKE,BAG2,1.0
IKBKE,ETF1,1.0
IKBKE,ISYNA1,1.0
IKBKE,TPD52L2,1.0
IKBKE,SDHA,1.0
IKBKE,MRPL12,1.0
IKBKE,PDIA4,1.0
IKBKE,APPBP2,1.0
IKBKE,PFDN2,1.0
IKBKE,DDX58,1.0
IKBKE,TKT,1.0
IKBKE,RAB7B,1.0
IKBKE,TMED9,1.0
IKBKE,CACYBP,1.0
IKBKE,IARS1,1.0
IKBKE,LARS1,1.0
IKBKE,NAA20,1.0
IKBKE,MLEC,1.0
IKBKE,MTPN,1.0
IKBKE,HSPA9,1.0
IKBKE,CISD2,1.0
IKBKE,PGRMC2,1.0
IKBKE,TMEM173,1.0
IKBKE,RNF135,1.0
IKBKE,CYCS,1.0
IKBKE,BPNT1,1.0
IKBKE,XPO5,1.0
IKBKE,APRT,1.0
IKBKE,HPRT1,1.0
IKBKE,PFDN1,1.0
IKBKE,ST13,1.0
IKBKE,BTF3,1.0
IKBKE,ACOT13,1.0
IKBKE,FANCI,1.0
IKBKE,HSDL2,1.0
IKBKE,CLEC2L,1.0
IKBKE,PNP,1.0
IKBKE,SAR1A,1.0
IKBKE,SAE1,1.0
IKBKE,PDIA6,1.0
IKBKE,BTN3A3,1.0
IKBKE,PRKCSH,1.0
IKBKE,PCBP1,1.0
IKBKE,VMA21,1.0
IKBKE,TPM3,1.0
IKBKE,FAM49B,1.0
IKBKE,BRD8,1.0
IKBKE,ECHS1,1.0
IKBKE,CRYZ,1.0
IKBKE,LTA4H,1.0
IKBKE,FABP5,1.0
IKBKE,RAB21,1.0
IKBKE,GLOD4,1.0
IKBKE,HYOU1,1.0
IKBKE,MANF,1.0
IKBKE,PRDX5,1.0
IKBKE,TBKBP1,1.0
IKBKE,DSTN,1.0
IKBKE,KTN1,1.0
IKBKE,CNPY2,1.0
IKBKE,CCDC58,1.0
IKBKE,AZI2,1.0
IKBKE,MZT2B,1.0
IKBKE,TBR1,1.0
IKBKE,TPD52L1,1.0
IKBKE,DDT,1.0
IKBKE,LYPLA1,1.0
HP,WASL,1.0
HP,SMAD3,1.0
HP,HBA1,1.0
HP,HBA2,1.0
HP,HBB,1.0
HP,TGM2,1.0
HP,TBL1X,1.0
HP,EXOSC9,1.0
HP,VKORC1,1.0
HP,MAPK6,1.0
HP,MIS12,1.0
HP,GADD45G,1.0
HP,ALB,1.0
HP,ICE2,1.0
HP,SORT1,1.0
HP,SNX27,1.0
HP,GDPD1,1.0
HP,TP63,1.0
HP,RPL11,1.0
HP,APOA1,1.0
HP,APOE,1.0
HP,LAMC3,1.0
HP,MVP,1.0
HP,CD163,1.0
ALAS2,BANP,1.0
ALAS2,VHL,1.0
ALAS2,SUCLA2,1.0
ALAS2,ELANE,1.0
ALAS2,SHMT1,1.0
FRS2,FGFR3,1.0
FRS2,FGF4,1.0
FRS2,PDPK1,1.0
FRS2,FGF17,1.0
FRS2,NTRK1,1.0
FRS2,MAPK3,1.0
FRS2,FGF16,1.0
FRS2,PIK3R2,1.0
FRS2,FGF10,1.0
FRS2,KLB,1.0
FRS2,GAB1,1.0
FRS2,FGF23,1.0
FRS2,CRKL,1.0
FRS2,FGF19,1.0
FRS2,RAP1A,1.0
FRS2,PTPN11,1.0
FRS2,FGF20,1.0
FRS2,GAB2,1.0
FRS2,KL,1.0
FRS2,FGF3,1.0
FRS2,RAPGEF1,1.0
FRS2,NRAS,1.0
FRS2,PIK3CB,1.0
FRS2,FGFR1,1.0
FRS2,CBL,1.0
FRS2,SOS1,1.0
FRS2,BECN1,1.0
FRS2,LYN,1.0
FRS2,MAPK1,1.0
FRS2,NTRK3,1.0
FRS2,CRK,1.0
FRS2,TMEM17,1.0
FRS2,NTRK2,1.0
FRS2,PIK3CA,1.0
FRS2,RPS6,1.0
FRS2,PRKCI,1.0
FRS2,HRAS,1.0
FRS2,FRS3,1.0
FRS2,PIK3R1,1.0
FRS2,YWHAB,1.0
FRS2,BRAF,1.0
FRS2,AKT2,1.0
FRS2,FGF8,1.0
FRS2,FGF18,1.0
FRS2,FGFR2,1.0
FRS2,FGF6,1.0
FRS2,FGF1,1.0
FRS2,NGF,1.0
FRS2,SPRY2,1.0
FRS2,KRAS,1.0
FRS2,FGF2,1.0
FRS2,THEM4,1.0
FRS2,FGF9,1.0
FRS2,FGF22,1.0
RAC1,DVL2,1.0
RAC1,SOS2,1.0
RAC1,ELMO2,1.0
RAC1,PLCG2,1.0
RAC1,IGKV1D-16,1.0
RAC1,BRK1,1.0
RAC1,LZTS2,1.0
RAC1,CD247,1.0
RAC1,HSP90AA1,1.0
RAC1,ITGA4,1.0
RAC1,WASL,1.0
RAC1,IGKV3-20,1.0
RAC1,IGKV1D-33,1.0
RAC1,IGHV3-7,1.0
RAC1,FHOD1,1.0
RAC1,CYFIP2,1.0
RAC1,VAV1,1.0
RAC1,WIPF1,1.0
RAC1,FYN,1.0
RAC1,MAPK3,1.0
RAC1,S100A8,1.0
RAC1,PAK2,1.0
RAC1,IGHV2-70,1.0
RAC1,PIK3R2,1.0
RAC1,CD3G,1.0
RAC1,IGKV5-2,1.0
RAC1,KPNA2,1.0
RAC1,KIT,1.0
RAC1,IGLV2-23,1.0
RAC1,IGKV1-16,1.0
RAC1,ACTB,1.0
RAC1,ARPC4,1.0
RAC1,MYH2,1.0
RAC1,LCK,1.0
RAC1,IGHG1,1.0
RAC1,IGHV3-11,1.0
RAC1,PTK2,1.0
RAC1,ERBB2,1.0
RAC1,AKT1,1.0
RAC1,ARHGEF11,1.0
RAC1,B2M,1.0
RAC1,KLRC4-KLRK1,1.0
RAC1,KLRK1,1.0
RAC1,IGLV1-44,1.0
RAC1,ARPC1A,1.0
RAC1,IGKV4-1,1.0
RAC1,CSN2,1.0
RAC1,PIK3CB,1.0
RAC1,CDK2,1.0
RAC1,ARHGAP1,1.0
RAC1,KRT40,1.0
RAC1,KPNA6,1.0
RAC1,MDFI,1.0
RAC1,DVL3,1.0
RAC1,NCK2,1.0
RAC1,DOCK1,1.0
RAC1,PKN2,1.0
RAC1,PAK1,1.0
RAC1,ABI1,1.0
RAC1,ROBO1,1.0
RAC1,NCK1,1.0
RAC1,WAS,1.0
RAC1,SOS1,1.0
RAC1,NCKIPSD,1.0
RAC1,SLIT2,1.0
RAC1,ARHGEF2,1.0
RAC1,RTKN,1.0
RAC1,YES1,1.0
RAC1,STAT3,1.0
RAC1,IGLV2-14,1.0
RAC1,CD86,1.0
RAC1,IGKV1-5,1.0
RAC1,IGLV7-43,1.0
RAC1,BAG6,1.0
RAC1,MYH9,1.0
RAC1,BIRC2,1.0
RAC1,H3C3,1.0
RAC1,H3C10,1.0
RAC1,H3C12,1.0
RAC1,H3C6,1.0
RAC1,H3C4,1.0
RAC1,H3C8,1.0
RAC1,H3C2,1.0
RAC1,H3C1,1.0
RAC1,H3C11,1.0
RAC1,H3C7,1.0
RAC1,NEDD4,1.0
RAC1,LYN,1.0
RAC1,DOCK8,1.0
RAC1,PIK3R6,1.0
RAC1,TLR2,1.0
RAC1,PIK3R5,1.0
RAC1,CDC42,1.0
RAC1,MAP3K10,1.0
RAC1,CASP3,1.0
RAC1,NCF1,1.0
RAC1,PRKN,1.0
RAC1,MYD88,1.0
RAC1,NOD2,1.0
RAC1,SOD1,1.0
RAC1,IQCB1,1.0
RAC1,TOLLIP,1.0
RAC1,DCC,1.0
RAC1,ALS2,1.0
RAC1,PIP4K2A,1.0
RAC1,LRPPRC,1.0
RAC1,STAU1,1.0
RAC1,SFPQ,1.0
RAC1,KPNB1,1.0
RAC1,RALBP1,1.0
RAC1,MAPK1,1.0
RAC1,CAV1,1.0
RAC1,BCR,1.0
RAC1,ABL1,1.0
RAC1,CRK,1.0
RAC1,STOM,1.0
RAC1,MET,1.0
RAC1,VWF,1.0
RAC1,RHOB,1.0
RAC1,EXOC3,1.0
RAC1,LGALS1,1.0
RAC1,ITGB4,1.0
RAC1,NOS2,1.0
RAC1,EEF1A1,1.0
RAC1,ARHGEF7,1.0
RAC1,EXOC4,1.0
RAC1,PAK4,1.0
RAC1,TUBA4A,1.0
RAC1,PIK3CA,1.0
RAC1,ACTA1,1.0
RAC1,GRAP2,1.0
RAC1,EXOC8,1.0
RAC1,MAPK8,1.0
RAC1,SMURF2,1.0
RAC1,EXOC2,1.0
RAC1,RAP1GDS1,1.0
RAC1,EXOC7,1.0
RAC1,VAV2,1.0
RAC1,PRKCZ,1.0
RAC1,ACTR2,1.0
RAC1,EXOC5,1.0
RAC1,EXOC6,1.0
RAC1,FRK,1.0
RAC1,GRN,1.0
RAC1,PRKCA,1.0
RAC1,COG5,1.0
RAC1,RBMX,1.0
RAC1,MTNR1A,1.0
RAC1,RPL3,1.0
RAC1,MYL6B,1.0
RAC1,TIAM2,1.0
RAC1,DAZAP1,1.0
RAC1,TOP2A,1.0
RAC1,IQGAP1,1.0
RAC1,TIAM1,1.0
RAC1,TRIO,1.0
RAC1,PPP2CA,1.0
RAC1,KPNA4,1.0
RAC1,MYO1C,1.0
RAC1,IGBP1,1.0
RAC1,EXOC1,1.0
RAC1,FMNL1,1.0
RAC1,ARFIP2,1.0
RAC1,RND1,1.0
RAC1,PKM,1.0
RAC1,ARHGEF12,1.0
RAC1,RHOA,1.0
RAC1,HACD3,1.0
RAC1,SET,1.0
RAC1,TALDO1,1.0
RAC1,ANXA11,1.0
RAC1,PSAT1,1.0
RAC1,ROCK1,1.0
RAC1,MAP3K4,1.0
RAC1,PARD6B,1.0
RAC1,ACTR3,1.0
RAC1,ARHGAP17,1.0
RAC1,ARPC3,1.0
RAC1,DOCK11,1.0
RAC1,DOCK9,1.0
RAC1,SRGAP1,1.0
RAC1,RHEB,1.0
RAC1,RAB2A,1.0
RAC1,COX6C,1.0
RAC1,LATS1,1.0
RAC1,LIMK1,1.0
RAC1,RAB35,1.0
RAC1,VCAM1,1.0
RAC1,MCM3AP,1.0
RAC1,POLA2,1.0
RAC1,RPS6KB1,1.0
RAC1,MYO10,1.0
RAC1,DOCK6,1.0
RAC1,HSP90AB1,1.0
RAC1,ITGB1BP1,1.0
RAC1,IQSEC2,1.0
RAC1,FARP2,1.0
